Wall time,Step,ep_len_mean,ep_rew_mean
1679750045.78315,632832,2642.94995117187,1908.26831054688
1679750060.82398,634880,2642.94995117187,1913.55908203125
1679750090.92768,638976,2642.94995117187,1919.25012207031
1679750106.42285,641024,2642.94995117187,1925.78381347656
1679750121.85491,643072,2642.94995117187,1933.8447265625
1679750136.71429,645120,2642.94995117187,1933.8447265625
1679750151.83471,647168,2642.94995117187,1941.09948730469
1679750167.26738,649216,2642.94995117187,1946.30346679688
1679750197.53547,653312,2664.3798828125,1978.9677734375
1679750212.93094,655360,2664.3798828125,1984.39282226563
1679750228.30828,657408,2664.3798828125,1989.29443359375
1679750242.9623,659456,2664.3798828125,1989.29443359375
1679750258.26901,661504,2688.8701171875,2023.513671875
1679750289.35461,665600,2688.8701171875,2029.44091796875
1679750304.51383,667648,2688.8701171875,2035.65002441406
1679750334.83999,671744,2712.8701171875,2069.45874023438
1679750365.62542,675840,2736.86010742187,2108.51123046875
1679750380.41468,677888,2736.86010742187,2108.51123046875
1679750395.30414,679936,2736.86010742187,2112.82934570312
1679750409.92526,681984,2736.86010742187,2117.77270507813
1679750424.09841,684032,2736.86010742187,2117.77270507813
1679750439.80556,686080,2736.86010742187,2122.52099609375
1679750454.85586,688128,2759.23999023437,2155.13061523438
1679750469.1579,690176,2759.23999023437,2155.13061523438
1679750484.2216,692224,2783.330078125,2189.396484375
1679750498.6099,694272,2783.330078125,2193.61279296875
1679750527.33382,698368,2783.330078125,2198.15405273437
1679750542.4215,700416,2783.330078125,2202.44213867187
1679750556.98843,702464,2806.5,2236.1279296875
1679750571.16395,704512,2806.5,2236.1279296875
1679750585.61922,706560,2828.30004882812,2268.67529296875
1679750600.14002,708608,2828.30004882812,2273.251953125
1679750614.16613,710656,2828.30004882812,2273.251953125
1679750628.82743,712704,2828.30004882812,2278.734375
1679750643.54382,714752,2828.30004882812,2285.16772460938
1679750657.65226,716800,2828.30004882812,2285.16772460938
1679750672.29617,718848,2828.30004882812,2291.81689453125
1679750700.8613,722944,2828.30004882812,2298.296875
1679750715.31167,724992,2828.30004882812,2303.64086914062
1679750730.24627,727040,2828.30004882812,2309.30981445313
1679750744.17432,729088,2828.30004882812,2309.30981445313
1679750772.93313,733184,2828.30004882812,2319.43872070312
1679750787.02291,735232,2828.30004882812,2319.43872070312
1679750816.08422,739328,2828.30004882812,2328.70751953125
1679750830.60706,741376,2853.42993164062,2363.73217773437
1679750844.70594,743424,2853.42993164062,2363.73217773437
1679750859.08797,745472,2853.42993164062,2367.47387695313
1679750873.64115,747520,2878.40991210937,2402.43090820312
1679750887.68396,749568,2878.40991210937,2402.43090820312
1679750902.11984,751616,2903.32006835937,2437.17651367187
1679750916.50807,753664,2927.919921875,2471.9521484375
1679750930.42795,755712,2927.919921875,2471.9521484375
1679750944.84706,757760,2952.1201171875,2506.47729492188
1679751001.98411,765952,3002,2580.16479492187
1679751015.79662,768000,3002,2580.16479492187
1679751030.33281,770048,3002,2584.66625976562
1679751059.07258,774144,3002,2589.53564453125
1679751073.56113,776192,3002,2595.18823242187
1679751116.77033,782336,3002,2608.70971679687
1679751131.07444,784384,3002,2614.10766601562
1679751159.59671,788480,3002,2619.70581054688
1679751173.99054,790528,3002,2623.26171875
1679751188.39661,792576,3002,2625.85693359375
1679751231.3149,798720,3002,2631.81909179688
1679751246.31358,800768,3002,2631.81909179688
1679751261.11486,802816,3002,2634.36694335937
1679751275.6258,804864,3002,2636.69848632812
1679751289.49764,806912,3002,2636.69848632812
1679751304.28833,808960,3002,2638.42041015625
1679751319.27471,811008,3002,2640.26220703125
1679751333.62601,813056,3002,2640.26220703125
1679751348.25359,815104,3002,2642.779296875
1679751362.85999,817152,3002,2645.33837890625
1679751376.99052,819200,3002,2645.33837890625
1679751391.65009,821248,3002,2647.45678710937
1679751406.28081,823296,3002,2648.8466796875
1679751420.85541,825344,3002,2649.8671875
1679751434.81436,827392,3002,2649.8671875
1679751449.23454,829440,3002,2652.78540039062
1679751463.70905,831488,3002,2655.0517578125
1679751477.65683,833536,3002,2655.0517578125
1679751492.09738,835584,3002,2659.12158203125
1679751506.50153,837632,3002,2663.03540039062
1679751520.44266,839680,3002,2663.03540039062
1679751535.03537,841728,3002,2666.31860351562
1679751563.83895,845824,3002,2669.77075195312
1679751578.9438,847872,3002,2672.59228515625
1679751593.46093,849920,3002,2675.5576171875
1679751607.41393,851968,3002,2675.5576171875
1679751650.52645,858112,3002,2679.91284179688
1679751665.07793,860160,3002,2681.962890625
1679751679.65137,862208,3002,2684.33642578125
1679751693.79846,864256,3002,2684.33642578125
1679751708.17215,866304,3002,2685.95239257812
1679751722.57136,868352,3002,2687.2314453125
1679751737.03244,870400,3002,2688.09716796875
1679751750.92352,872448,3002,2688.09716796875
1679751765.64248,874496,3002,2688.71997070312
1679751780.40888,876544,3002,2689.38110351562
1679751809.02857,880640,3002,2689.97314453125
1679751823.64195,882688,3002,2690.5771484375
1679751838.26835,884736,3002,2690.5771484375
1679751881.29958,890880,3002,2691.478515625
1679751896.02698,892928,3002,2692.14575195312
1679751910.57639,894976,3002,2692.5419921875
1679751924.49929,897024,3002,2692.5419921875
1679751939.19774,899072,3002,2693.29272460938
1679751953.93688,901120,3002,2693.81982421875
1679751967.89422,903168,3002,2693.81982421875
1679751982.36952,905216,3002,2693.98193359375
1679752010.6298,909312,3002,2694.14038085938
1679752025.07464,911360,3002,2694.53125
1679752039.60584,913408,3002,2695.00610351563
